timestamp,sensor_1,sensor_2
1700079368.8426154,47.94,18.48
1700079368.914628,36.68,20.17
1700079368.9865506,41.89,17.66
1700079369.054303,42.65,18.01
1700079369.1168175,43.20,17.15
1700079369.2033792,47.48,16.85
1700079369.2733805,41.85,17.74
1700079369.3417368,42.11,17.34
1700079369.4152575,45.07,18.90
1700079369.4781613,42.21,21.11
1700079369.556687,45.01,14.60
1700079369.6348255,41.33,16.30
1700079369.6977618,42.04,17.13
1700079369.7762964,43.58,17.31
1700079369.8428063,43.98,16.07
1700079369.917566,46.94,20.29
1700079369.9812975,41.60,16.53
1700079370.0592484,41.57,17.27
1700079370.1374228,43.47,19.18
1700079370.210918,40.45,17.69
1700079370.281021,45.88,19.61
1700079370.343444,40.70,18.67
1700079370.4215872,42.70,20.38
1700079370.4844732,44.38,18.00
1700079370.563104,44.67,17.14
1700079370.6412404,46.24,18.26
1700079370.7041583,43.15,17.81
1700079370.7826684,43.37,20.14
1700079370.8456502,41.18,18.06
1700079370.924003,42.16,19.24
1700079371.0026774,45.14,16.83
1700079371.065658,42.61,18.23
1700079371.1452818,40.59,16.15
1700079371.20668,42.38,18.96
1700079371.285267,37.47,19.81
1700079371.3481598,37.24,14.81
1700079371.4262912,42.18,16.58
1700079371.5052857,41.03,18.16
1700079371.568174,40.38,19.12
1700079371.6467428,41.00,19.76
1700079371.7092526,43.27,14.56
1700079371.7877834,42.93,17.90
1700079371.8663094,45.14,15.70
1700079371.929734,39.89,18.28
1700079372.0074565,38.98,20.01
1700079372.070375,44.56,15.89
1700079372.1489716,39.73,17.04
1700079372.2271044,50.05,21.12
1700079372.2900085,41.56,18.51
1700079372.3687027,41.37,14.52
1700079372.4316108,43.31,17.08
1700079372.5096598,40.13,18.26
1700079372.5725343,44.95,15.86
1700079372.651042,45.93,19.77
1700079372.7292128,55.63,14.37
1700079372.7921243,42.86,18.30
1700079372.8706408,42.23,17.82
1700079372.9335878,39.97,15.39
1700079373.012492,44.48,18.73
1700079373.0913048,48.88,17.77
1700079373.154303,43.65,18.81
1700079373.2324874,40.25,19.74
1700079373.2953928,48.61,17.81
1700079373.3739076,45.53,18.04
1700079373.4493852,49.90,17.81
1700079373.5153959,46.92,17.62
1700079373.593913,41.19,18.17
1700079373.6569014,44.32,16.40
1700079373.7350798,43.09,17.58
1700079373.7979803,42.95,15.96
1700079373.8766053,42.40,19.81
1700079373.9504893,42.13,16.06
1700079374.0125725,42.19,17.62
1700079374.0911705,43.38,15.14
1700079374.1696844,42.55,15.96
1700079374.2321844,44.17,19.65
1700079374.3107305,45.01,16.84
1700079374.373632,39.55,16.25
1700079374.4525719,41.61,16.03
1700079374.5307114,41.16,20.67
1700079374.5936227,43.32,16.87
1700079374.6722014,40.44,18.79
1700079374.7346785,43.53,16.42
1700079374.8132427,42.74,15.42
1700079374.8762407,42.74,16.03
1700079374.954761,44.52,16.93
1700079375.0337727,41.57,18.74
1700079375.0960622,43.84,17.64
1700079375.1746423,42.00,17.94
1700079375.237142,42.47,15.56
1700079375.3151882,40.77,17.89
1700079375.3942547,40.76,19.19
1700079375.457193,43.30,18.69
1700079375.5353277,41.70,20.38
1700079375.5983138,41.19,16.83
1700079375.676797,42.28,23.24
1700079375.7553391,42.34,22.26
1700079375.8178918,40.30,18.83
1700079375.8964126,42.58,15.22
1700079375.959361,44.75,18.47
1700079376.0379136,39.83,19.23
1700079376.1008172,40.52,19.89
1700079376.1794944,47.81,20.18
1700079376.2580903,40.00,21.09
1700079376.320889,40.62,19.41
1700079376.3999481,44.05,16.98
1700079376.4629474,42.49,15.74
1700079376.5411406,45.08,20.82
1700079376.6041338,42.02,18.85
1700079376.6827059,42.74,16.03
1700079376.7613285,45.66,17.02
1700079376.8238354,43.33,19.01
1700079376.9024448,45.78,15.89
1700079376.9653325,40.54,17.43
1700079377.043798,40.86,15.90
1700079377.122377,44.16,15.61
1700079377.1853156,41.50,17.03
1700079377.263923,45.90,18.60
1700079377.3264306,40.26,19.04
1700079377.404998,41.91,18.71
1700079377.4680052,44.51,17.32
1700079377.546196,41.13,21.75
1700079377.6248481,44.20,20.32
1700079377.6878228,42.99,18.63
1700079377.7664373,41.51,16.27
1700079377.8289454,44.50,19.37
1700079377.9076524,39.05,17.28
1700079377.9862754,46.21,16.64
1700079378.0592833,44.61,18.70
1700079378.1273456,45.64,18.88
1700079378.1903675,41.07,18.83
1700079378.2694046,41.11,18.48
1700079378.331946,43.97,19.88
1700079378.4105768,34.91,14.83
1700079378.4890962,40.23,18.69
1700079378.5601776,43.30,19.15
1700079378.6302407,39.35,18.52
1700079378.6932511,44.07,17.61
1700079378.7718644,40.52,16.46
1700079378.850042,44.49,19.07
1700079378.9131095,40.48,25.19
1700079378.9915562,43.63,14.48
1700079379.061685,41.36,19.24
1700079379.1332593,42.44,19.18
1700079379.1961875,42.74,17.21
1700079379.2747,40.20,20.01
1700079379.3528953,41.87,19.83
1700079379.4162643,45.41,18.22
1700079379.4948423,38.66,16.76
1700079379.562889,40.77,19.59
1700079379.6359942,43.92,19.63
1700079379.714683,41.93,25.05
1700079379.7776508,52.67,15.05
1700079379.855826,45.85,19.04
1700079379.918862,39.75,14.73
1700079379.9975626,41.53,20.28
1700079380.064003,41.87,17.38
1700079380.1390226,45.32,17.21
1700079380.2177358,40.89,19.40
1700079380.2801378,37.03,16.55
1700079380.3583071,42.40,24.57
1700079380.4213715,38.77,22.42
1700079380.5000508,43.27,27.47
1700079380.5786767,70.02,26.03
1700079380.6412268,49.88,18.70
1700079380.7198436,44.25,26.25
1700079380.7828941,39.76,85.66
1700079380.8659952,40.96,32.67
1700079380.939549,38.85,22.62
1700079381.0024266,40.90,36.51
1700079381.0809565,40.82,23.81
1700079381.1439433,38.42,24.51
1700079381.222843,42.97,24.90
1700079381.2858446,41.27,19.68
1700079381.3669498,37.24,16.23
1700079381.4425092,37.01,18.50
1700079381.5055478,39.97,25.07
1700079381.5841737,46.57,20.85
1700079381.64673,43.08,16.25
1700079381.725389,39.86,22.05
1700079381.7884123,36.73,19.90
1700079381.8684905,68.31,20.33
1700079381.9450035,67.59,32.56
1700079382.007679,38.63,36.90
1700079382.0864089,37.29,33.86
1700079382.149249,41.20,20.84
1700079382.2284045,40.08,23.59
1700079382.3072152,44.65,20.93
1700079382.3695166,41.34,21.94
1700079382.4476492,40.26,18.57
1700079382.5105581,40.18,19.07
1700079382.5892737,48.56,21.22
1700079382.6673512,45.39,17.76
1700079382.7303774,40.20,20.43
1700079382.808998,41.73,17.01
1700079382.8719463,41.92,17.85
1700079382.950168,39.92,16.30
1700079383.0131357,47.56,17.81
1700079383.0916595,38.70,17.77
1700079383.1702518,37.54,30.55
1700079383.2332773,40.00,38.87
1700079383.3122196,39.28,103.33
1700079383.3752668,40.04,93.65
1700079383.453779,40.74,56.08
1700079383.5171635,41.80,45.87
1700079383.595697,39.82,36.22
1700079383.674817,39.34,31.68
1700079383.7373598,40.63,31.67
1700079383.81585,37.75,20.06
1700079383.8788881,40.90,23.28
1700079383.9570227,39.36,16.60
1700079384.0199955,38.11,23.31
1700079384.0985188,39.69,17.27
1700079384.1779203,40.80,18.71
1700079384.2399552,43.77,23.76
1700079384.3184779,43.92,16.99
1700079384.381497,41.94,17.76
1700079384.4596727,43.31,19.38
1700079384.538331,41.46,18.11
1700079384.6014152,44.82,19.35
1700079384.6799698,46.99,19.50
1700079384.742704,40.72,18.77
1700079384.8212285,41.13,19.07
1700079384.884229,45.17,31.16
1700079384.9623618,43.03,33.74
1700079385.040887,52.07,74.41
1700079385.103661,42.47,32.71
1700079385.1821756,66.60,25.88
1700079385.2449875,42.00,25.88
1700079385.3236861,44.38,30.30
1700079385.4024272,41.83,21.49
1700079385.4649777,40.07,36.86
1700079385.5436468,60.75,22.73
1700079385.6066842,43.66,20.89
1700079385.6852682,46.77,39.75
1700079385.7478366,51.52,29.65
1700079385.826494,41.55,29.55
1700079385.9050584,43.32,26.07
1700079385.9781506,38.79,29.64
1700079386.046298,40.84,20.78
1700079386.1091745,39.54,18.62
1700079386.187841,39.90,16.64
1700079386.2665665,42.10,17.35
1700079386.3295076,38.59,18.20
1700079386.4081676,41.49,19.93
1700079386.479717,39.48,16.78
1700079386.549275,109.25,33.43
1700079386.61232,51.01,22.62
1700079386.6908302,43.00,19.74
1700079386.7689636,39.75,16.74
1700079386.8318958,38.99,14.93
1700079386.91043,38.58,18.01
1700079386.9809537,40.22,18.42
1700079387.0514739,36.72,19.39
1700079387.130108,43.30,17.96
1700079387.1930666,41.01,15.56
1700079387.2722116,38.75,16.87
1700079387.3355818,44.89,14.26
1700079387.415229,42.65,19.18
1700079387.4822643,53.93,14.66
1700079387.5562925,44.93,14.05
1700079387.63483,43.59,16.32
1700079387.6977408,48.73,15.70
1700079387.7762651,42.94,19.27
1700079387.839217,45.36,17.03
1700079387.9177577,42.95,15.21
1700079387.9833014,43.41,20.24
1700079388.0589292,46.49,13.93
1700079388.1375952,41.69,16.67
1700079388.2011905,45.79,16.55
1700079388.2796273,43.59,14.90
1700079388.3426049,40.49,15.19
1700079388.4212027,46.30,15.45
1700079388.4842637,45.68,13.31
1700079388.5623267,44.31,15.53
1700079388.6408932,40.86,17.86
1700079388.703854,46.16,17.15
1700079388.7849867,41.49,16.15
1700079388.8448756,43.87,20.42
1700079388.9237845,46.02,20.89
1700079389.0023105,40.87,18.09
1700079389.0648108,40.75,15.40
1700079389.1433587,44.34,17.70
1700079389.2063224,46.46,20.09
1700079389.2859614,45.93,16.25
1700079389.363011,44.13,22.19
1700079389.425916,47.62,16.76
1700079389.5044448,47.97,19.58
1700079389.5669725,42.94,16.08
1700079389.645493,41.94,19.99
1700079389.7083972,41.56,14.61
1700079389.7870915,42.22,16.20
1700079389.8651376,44.51,16.62
1700079389.928073,42.86,16.77
1700079390.006653,46.57,17.69
1700079390.0691612,42.47,22.93
1700079390.1477425,45.12,19.45
1700079390.2263107,44.02,23.02
1700079390.2892008,36.98,15.10
1700079390.3675795,39.63,18.13
1700079390.430471,42.63,18.22
1700079390.5089927,40.86,16.60
1700079390.5871305,40.85,19.81
1700079390.6500683,42.18,22.80
1700079390.7286127,45.20,20.40
1700079390.791509,40.58,17.24
1700079390.8700094,39.54,17.23
1700079390.9330325,41.38,16.16
1700079391.0116873,42.64,15.87
1700079391.0897276,47.42,17.93
1700079391.1522346,43.66,14.73
1700079391.2309642,43.03,17.93
1700079391.2938228,42.46,15.73
1700079391.3723288,43.55,17.04
1700079391.4510543,47.24,16.77
1700079391.5140772,43.63,16.60
1700079391.592586,42.06,14.78
1700079391.6550906,43.32,17.43
1700079391.7338483,41.50,17.55
1700079391.796751,46.11,16.11
1700079391.8748856,42.40,16.33
1700079391.9534461,42.58,15.53
1700079392.016296,42.00,16.37
1700079392.0948076,41.41,14.59
1700079392.1573164,45.86,17.38
1700079392.2358384,42.27,15.70
1700079392.3147004,42.25,15.04
1700079392.3779209,42.77,14.67
1700079392.4565473,41.82,20.73
1700079392.5194936,44.48,21.42
1700079392.5980847,41.25,16.75
1700079392.6606395,43.69,17.17
1700079392.7393463,43.80,16.35
1700079392.8179996,42.26,14.22
1700079392.880449,48.21,15.82
1700079392.9589708,40.47,16.53
1700079393.0219693,42.97,15.30
1700079393.100434,43.25,16.05
1700079393.1785643,42.57,15.29
1700079393.2414865,44.30,16.07
1700079393.319974,41.91,14.50
1700079393.3948216,42.42,13.18
1700079393.4613726,41.38,19.99
1700079393.5243766,41.90,16.05
1700079393.602884,46.03,17.41
1700079393.6810184,42.63,15.97
1700079393.743918,42.96,15.40
1700079393.8226812,42.27,15.49
1700079393.8961377,42.86,16.85
1700079393.9637718,44.73,11.05
1700079394.0422518,38.33,20.47
1700079394.105137,40.98,13.50
1700079394.18327,42.90,15.34
1700079394.2461715,41.32,16.03
1700079394.3247871,46.27,16.70
1700079394.4030142,43.08,18.06
1700079394.4655204,45.50,14.82
1700079394.5446408,41.79,17.92
1700079394.607476,37.11,14.66
1700079394.6856503,44.59,17.47
1700079394.7485495,44.82,14.42
1700079394.8270993,39.89,19.31
1700079394.9056256,42.59,19.45
1700079394.9681346,43.79,15.93
1700079395.0466685,47.52,15.75
1700079395.1095915,41.78,15.15
1700079395.1877673,43.05,15.12
1700079395.2663972,43.78,17.17
1700079395.329358,41.86,17.53
1700079395.4082756,49.17,15.26
1700079395.4707582,38.88,16.25
1700079395.549278,42.28,18.53
1700079395.612265,44.49,15.85
1700079395.6904426,37.92,15.18
1700079395.7690625,46.79,15.13
1700079395.8315163,41.94,15.51
1700079395.9100077,46.42,16.28
1700079395.9725623,39.62,19.22
1700079396.051169,41.81,17.05
1700079396.129727,44.96,15.32
1700079396.201033,42.37,16.74
1700079396.2714686,41.08,16.55
1700079396.334612,42.77,16.47
1700079396.4135983,41.44,14.01
1700079396.4919367,49.78,16.08
1700079396.5548482,42.41,18.48
1700079396.6328962,41.42,15.23
1700079396.7019236,39.96,18.00
1700079396.7739654,43.25,16.10
1700079396.8369153,41.29,17.03
1700079396.9155138,39.56,16.84
1700079396.9936562,44.49,16.10
1700079397.0565636,43.02,17.15
1700079397.1350863,42.43,14.81
1700079397.2031882,45.27,15.71
1700079397.2762465,41.21,12.58
1700079397.3548803,43.55,26.57
1700079397.4178855,42.94,13.59
1700079397.4988678,41.18,21.08
1700079397.5592878,45.56,17.39
1700079397.6376786,39.94,18.20
1700079397.7037306,43.53,17.82
1700079397.7787569,41.55,19.99
1700079397.8573189,43.17,19.33
1700079397.9205503,47.05,22.95
1700079397.9990067,41.08,15.91
1700079398.0619109,43.06,16.21
1700079398.1404848,39.57,17.22
1700079398.2194095,43.69,13.97
1700079398.2820811,47.77,19.12
1700079398.3608274,40.16,14.97
1700079398.4242222,38.72,14.11
1700079398.5049493,40.49,15.73
1700079398.5658534,43.37,15.84
1700079398.6444046,45.05,16.80
1700079398.7230232,39.69,12.61
1700079398.7855506,44.20,15.01
1700079398.8643048,42.12,17.61
1700079398.927204,38.56,16.16
1700079399.0053988,43.12,16.29
1700079399.0835195,41.27,17.86
1700079399.1467345,42.50,16.85
1700079399.2252471,42.01,15.90
1700079399.287784,39.90,17.34
1700079399.3663728,43.24,13.76
1700079399.4292915,40.73,16.06
1700079399.5076265,42.50,15.34
1700079399.5858006,41.93,18.40
1700079399.648982,41.64,16.32
1700079399.727497,45.31,18.14
1700079399.7900407,41.27,17.85
1700079399.8687427,43.02,16.99
1700079399.9473212,42.51,18.96
1700079400.0102258,40.39,18.74
1700079400.0883644,45.33,20.28
1700079400.151293,43.17,16.28
1700079400.2298236,43.20,17.55
1700079400.2923574,42.14,18.83
1700079400.3708737,42.21,19.28
1700079400.4493947,45.22,18.90
1700079400.5226898,40.15,18.38
1700079400.5907273,43.48,15.80
1700079400.6536636,41.01,18.43
1700079400.7321887,41.12,19.56
1700079400.8107202,44.96,16.20
1700079400.8732297,42.69,17.70
1700079400.9523141,42.77,17.75
1700079401.0152562,43.85,18.72
1700079401.0934389,43.41,16.86
1700079401.156306,46.95,17.26
1700079401.2349622,41.16,17.72
1700079401.3134406,43.71,15.66
1700079401.3763306,43.13,16.86
1700079401.4548151,41.78,15.61
1700079401.51791,41.81,18.26
1700079401.5966184,41.46,18.70
1700079401.6751924,40.84,18.02
1700079401.7382536,44.88,17.95
1700079401.816909,42.73,15.76
1700079401.8794186,44.25,17.86
1700079401.9581041,42.58,18.43
1700079402.0210245,51.74,18.71
1700079402.0991619,42.50,15.76
1700079402.1777802,41.81,17.04
1700079402.2406964,45.87,16.44
1700079402.3196592,41.52,16.25
1700079402.3821745,42.17,16.58
1700079402.460257,43.44,18.23
1700079402.5387917,37.48,16.95
1700079402.6015995,46.96,16.10
1700079402.6801362,42.23,18.00
1700079402.7441566,47.07,17.59
1700079402.8225622,42.93,15.08
1700079402.8850782,42.84,17.57
1700079402.96312,45.67,18.25
1700079403.0417054,42.10,19.64
1700079403.104329,43.38,16.92
1700079403.1829567,42.62,19.09
1700079403.245839,41.86,15.90
1700079403.3244247,45.44,18.01
1700079403.4025621,43.13,18.61
1700079403.4656756,44.99,21.31
1700079403.5445364,43.40,26.42
1700079403.6181083,39.54,19.31
1700079403.6861494,43.80,19.20
1700079403.7491238,39.16,17.61
1700079403.8276896,42.27,17.36
1700079403.9058485,41.66,16.61
1700079403.9688065,38.97,19.28
1700079404.0473557,46.07,18.34
1700079404.119411,40.78,16.85
1700079404.188527,42.63,16.51
1700079404.2665186,43.53,23.60
1700079404.3295212,42.34,27.77
1700079404.4076695,47.56,19.38
1700079404.4706886,42.01,24.68
1700079404.5491958,46.04,16.14
1700079404.628567,42.84,16.08
1700079404.691111,41.19,34.15
1700079404.7696798,46.43,12.75
1700079404.8326485,42.68,19.02
1700079404.9107864,42.72,21.19
1700079404.9737194,42.40,24.57
1700079405.0523276,43.24,16.26
1700079405.130885,44.99,22.10
1700079405.1934383,39.96,21.44
1700079405.2719493,42.94,23.63
1700079405.3348713,40.70,18.23
1700079405.413434,41.47,23.49
1700079405.4764326,44.12,18.96
1700079405.5550663,41.09,19.63
1700079405.6332438,42.84,23.80
1700079405.6958058,43.53,21.34
1700079405.774323,42.26,18.64
1700079405.8373563,42.67,20.94
1700079405.915563,42.53,18.21
1700079405.9941552,42.65,19.31
1700079406.0570748,43.81,19.29
1700079406.1356921,41.40,18.10
1700079406.1982083,42.22,29.55
1700079406.276754,41.65,17.18
1700079406.3553822,44.52,17.25
1700079406.4243615,40.34,18.42
1700079406.496899,41.40,18.20
1700079406.5598202,35.74,16.28
1700079406.638776,40.72,17.58
1700079406.7013764,44.09,21.15
1700079406.7798858,40.95,19.20
1700079406.8584971,43.99,19.59
1700079406.9250245,49.03,20.17
1700079406.999605,36.75,22.61
1700079407.0625334,43.94,20.21
1700079407.141102,40.98,19.56
1700079407.2192383,42.41,15.18
1700079407.282147,44.33,20.33
1700079407.3607976,41.64,19.78
1700079407.4259765,41.57,15.54
1700079407.5020516,40.19,17.40
1700079407.5650814,37.24,20.24
1700079407.6437066,44.01,17.11
1700079407.722219,41.30,21.35
1700079407.7852173,38.45,14.08
1700079407.86379,40.94,19.71
1700079407.9272947,41.33,17.74
1700079408.00482,44.35,21.17
1700079408.0833757,40.19,18.93
1700079408.1464117,40.01,12.44
1700079408.22449,39.81,18.07
1700079408.28746,40.68,16.80
1700079408.371207,39.54,15.65
1700079408.4428806,42.10,15.92
1700079408.5149167,42.84,16.71
1700079408.588507,37.61,13.43
1700079408.6591797,40.89,19.60
1700079408.7323523,42.34,16.04
1700079408.8033595,41.35,17.63
1700079408.8749495,41.69,17.68
1700079408.9474149,37.76,17.14
1700079409.019421,38.07,18.10
1700079409.0919905,42.72,16.04
1700079409.162583,43.68,16.43
1700079409.2351465,40.09,17.43
1700079409.3071475,41.22,18.24
1700079409.3796892,41.28,20.61
1700079409.453245,53.97,15.85
1700079409.523242,42.04,16.33
1700079409.594515,45.75,16.48
1700079409.6671731,40.69,16.24
1700079409.7391677,37.94,17.17
1700079409.8111677,44.17,15.06
1700079409.8827357,42.17,19.64
1700079409.9553628,44.47,16.57
1700079410.0273192,41.88,17.84
1700079410.0988717,40.09,16.87
1700079410.1715317,47.67,19.48
1700079410.243643,44.04,18.60
1700079410.3146334,41.77,20.33
1700079410.3872032,42.26,16.82
1700079410.4597955,42.06,19.01
1700079410.531331,45.29,19.59
1700079410.6033332,47.62,16.29
1700079410.6748729,45.50,17.13
1700079410.7469356,43.17,18.66
1700079410.8189793,42.28,16.12
1700079410.8915317,43.33,17.22
1700079410.963209,43.45,17.23
1700079411.0348594,42.17,16.72
1700079411.1078901,43.19,17.02
1700079411.1794953,43.18,18.78
1700079411.2510982,42.98,17.91
1700079411.32405,39.80,18.82
1700079411.3955388,43.19,14.75
1700079411.4672284,42.09,17.15
1700079411.5388021,41.97,17.95
1700079411.6107962,43.25,16.22
1700079411.68346,40.10,18.96
1700079411.7552774,43.65,20.49
1700079411.8283107,42.32,14.81
1700079411.8989062,41.00,17.10
1700079411.9714608,43.94,17.65
1700079412.0440905,40.81,19.66
1700079412.1150596,40.81,14.91
1700079412.1866443,42.25,17.38
1700079412.2611256,42.28,17.32
1700079412.3301637,43.34,17.30
1700079412.4026723,39.93,18.90
1700079412.4761999,44.65,15.89
1700079412.546911,40.18,17.56
1700079412.6189356,41.21,18.21
1700079412.692523,44.92,16.00
1700079412.763011,42.13,15.05
1700079412.8352628,41.90,15.40
1700079412.90726,42.41,16.42
1700079412.9789305,39.08,17.25
1700079413.0514476,43.07,18.34
1700079413.123491,41.30,17.35
1700079413.1950176,41.38,16.98
1700079413.267529,41.37,19.21
1700079413.339181,39.96,16.29
1700079413.4111927,42.27,16.84
1700079413.4827302,38.00,19.60
1700079413.555268,44.23,19.15
1700079413.6273851,38.76,16.70
1700079413.6989548,38.63,17.69
1700079413.7715118,45.54,18.74
1700079413.8427253,39.52,17.22
1700079413.9146805,44.48,19.19
1700079413.9871938,42.63,14.81
1700079414.0588133,40.38,17.38
1700079414.1307716,44.83,17.18
1700079414.2032886,40.46,17.79
1700079414.2748923,44.01,16.80
1700079414.347452,43.73,20.17
1700079414.4189417,38.68,17.09
1700079414.4925225,44.12,16.08
1700079414.5630407,41.24,17.01
1700079414.635626,43.26,15.67
1700079414.706625,41.89,17.52
1700079414.7791708,40.36,20.35
1700079414.8511412,44.11,16.70
1700079414.9231544,41.28,17.20
1700079414.9947681,42.23,16.40
1700079415.067281,42.57,19.63
1700079415.1388657,43.75,17.16
1700079415.2119362,39.27,16.61
1700079415.2834601,40.61,15.76
1700079415.355082,43.73,17.77
1700079415.429124,38.86,17.12
1700079415.498634,40.57,16.88
1700079415.5712197,44.55,18.30
1700079415.6439047,40.51,16.49
1700079415.7148337,42.92,16.15
1700079415.787353,45.84,17.82
1700079415.8605392,37.14,16.99
1700079415.9315312,41.79,17.57
1700079416.0031133,42.15,15.74
1700079416.0745752,41.31,17.50
1700079416.147428,42.15,17.37
1700079416.2194443,38.56,18.38
1700079416.290975,43.12,17.48
1700079416.3630831,40.12,17.09
1700079416.4349735,42.18,17.28
1700079416.5069838,42.21,16.39
1700079416.579697,37.81,18.25
1700079416.6512375,41.76,19.95
1700079416.7232935,43.32,15.19
1700079416.7955925,41.49,16.34
1700079416.8675323,43.74,18.48
1700079416.9391472,42.38,14.87
1700079417.01217,44.51,17.94
1700079417.082918,40.56,17.44
1700079417.1554246,44.39,16.56
1700079417.2294455,43.19,18.98
1700079417.2989419,42.10,15.28
1700079417.3704584,42.71,17.57
1700079417.4430666,43.02,15.74
1700079417.5160444,43.40,16.50
1700079417.58671,40.86,18.62
1700079417.6592221,42.55,18.97
1700079417.7313197,46.03,18.90
1700079417.8029099,41.47,16.03
1700079417.8751628,42.82,15.22
1700079417.9478242,40.75,14.01
1700079418.0188153,43.91,19.08
1700079418.0913482,44.89,15.32
1700079418.1634495,41.06,15.48
1700079418.234508,39.53,17.10
1700079418.307021,42.63,20.11
1700079418.379551,41.84,17.40
1700079418.451171,45.20,17.60
1700079418.523273,42.46,18.61
1700079418.595873,42.86,16.84
1700079418.6673706,42.55,17.16
1700079418.7389824,41.53,18.72
1700079418.810934,45.89,20.73
1700079418.8831167,40.66,15.56
1700079418.95563,39.22,18.68
1700079419.0276039,54.42,15.22
1700079419.0991235,43.32,17.47
1700079419.1711812,43.08,18.18
1700079419.2437084,40.88,16.59
1700079419.3157148,43.28,17.87
1700079419.3872843,40.90,16.33
1700079419.45985,41.34,19.19
1700079419.5308878,43.40,19.19
1700079419.6034043,39.86,16.70
1700079419.6749678,37.36,16.58
1700079419.746697,41.13,15.35
1700079419.8187068,41.12,17.45
1700079419.8912716,44.89,16.28
1700079419.9635699,41.23,16.61
1700079420.036609,42.91,17.95
1700079420.106922,42.35,18.30
1700079420.179271,41.30,15.83
1700079420.2518477,45.17,18.50
1700079420.3228517,41.43,17.61
1700079420.3953865,39.08,15.59
1700079420.4670103,42.13,31.05
1700079420.5395339,39.48,34.05
1700079420.6105444,46.84,20.12
1700079420.6851082,45.11,14.95
1700079420.7546337,39.70,22.35
1700079420.8276513,40.26,32.53
1700079420.9012399,42.92,18.66
1700079420.971033,47.20,19.56
1700079421.04457,40.77,18.90
1700079421.1155481,40.66,18.92
1700079421.1871314,40.83,18.45
1700079421.258701,41.07,15.98
1700079421.3307114,43.88,17.02
1700079421.4032571,43.47,17.44
1700079421.4763367,43.55,18.66
1700079421.5478976,50.21,18.88
1700079421.619877,44.25,18.93
1700079421.6914566,45.44,21.45
1700079421.763166,41.25,22.46
1700079421.835164,44.93,19.02
1700079421.9066741,44.85,14.69
1700079421.978902,40.28,17.52
1700079422.051435,46.10,17.80
1700079422.123433,41.85,16.95
1700079422.1949992,40.87,18.62
1700079422.267683,43.38,19.86
1700079422.3386729,40.23,17.61
1700079422.4112043,45.27,18.30
1700079422.4837422,40.12,18.58
1700079422.5543842,42.67,18.24
1700079422.627349,44.01,15.70
1700079422.6988575,49.74,18.93
1700079422.771427,46.77,20.33
1700079422.8430789,41.39,18.22
1700079422.9160624,40.33,18.63
1700079422.9871907,45.61,20.56
1700079423.0588222,41.77,15.40
1700079423.1308796,43.46,25.47
1700079423.202486,42.65,21.78
1700079423.2756107,44.03,18.74
1700079423.3469453,41.86,23.04
1700079423.4209468,42.63,19.22
1700079423.4905338,63.94,17.62
1700079423.5630453,44.04,22.84
1700079423.6350849,44.52,19.34
1700079423.7076452,42.52,18.28
1700079423.7792084,44.06,19.25
1700079423.851754,44.33,20.19
1700079423.9227397,42.48,17.26
1700079423.9946892,45.80,17.46
1700079424.0682364,44.82,16.81
1700079424.139248,38.99,18.04
1700079424.2107685,44.56,14.40
1700079424.2832963,39.28,15.55
1700079424.3548577,40.61,16.73
1700079424.426865,44.21,19.94
1700079424.4994097,38.15,19.43
1700079424.570975,46.18,16.37
1700079424.6435196,41.04,15.70
1700079424.7145188,41.21,14.63
1700079424.7881012,42.20,18.05
1700079424.8589318,42.17,20.67
1700079424.93094,44.57,16.79
1700079425.0031319,39.03,15.75
1700079425.0757952,41.34,19.25
1700079425.1474328,46.27,18.36
1700079425.2194307,43.93,17.46
1700079425.2910104,45.07,17.08
1700079425.3634257,41.89,22.65
1700079425.4354362,39.12,17.72
1700079425.5070689,40.57,18.45
1700079425.5787055,39.40,18.22
1700079425.651371,45.19,17.67
1700079425.7233653,42.58,16.80
1700079425.794883,35.21,21.07
1700079425.8665771,41.31,16.77
1700079425.938638,42.34,21.66
1700079426.0111978,44.45,17.35
1700079426.0852785,43.81,15.71
1700079426.1548653,41.44,18.53
1700079426.2268853,42.04,18.87
1700079426.2993896,40.35,20.10
1700079426.3709784,44.19,16.63
1700079426.4430156,42.92,17.21
1700079426.5145822,42.24,14.34
1700079426.5871716,41.83,18.77
1700079426.6594958,40.06,18.08
1700079426.7324696,44.67,18.84
1700079426.8029845,43.71,18.07
1700079426.8745258,43.23,16.61
1700079426.9467788,46.09,15.66
1700079427.0188046,42.16,18.29
1700079427.0906863,43.31,16.35
1700079427.1632478,40.81,17.79
1700079427.2352564,37.67,20.71
1700079427.3077965,45.07,17.78
1700079427.3789256,41.61,16.63
1700079427.4512067,41.98,16.67
1700079427.5232172,40.22,17.12
1700079427.5947914,40.21,17.82
1700079427.667455,43.91,16.02
1700079427.739508,39.70,17.21
1700079427.8110306,45.75,16.39
1700079427.8826582,43.97,15.79
1700079427.955273,41.27,16.99
1700079428.027227,44.98,19.68
1700079428.0993357,44.53,18.12
1700079428.171905,46.90,17.55
1700079428.2429614,42.44,19.08
1700079428.315506,41.39,18.64
1700079428.3871295,45.31,16.70
1700079428.4588122,43.13,15.32
1700079428.5318563,42.34,18.08
1700079428.6033947,43.59,14.07
1700079428.6749282,42.94,17.08
1700079428.7474403,47.33,14.45
1700079428.820456,43.70,17.54
